CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 15-64,Population 65+,Population Total,Tourism Inbound,Tourism Outbound,Birth Rate,Internet Usage,Population 0-14,Population Urban
8529.0,9.0,14338.0,967762549.0,0.063,35.0,0.082,0.12,55.0,52.0,0.5,0.553,0.029,1624228.0,688500000.0,456000000.0,0.038,0.0,0.417,0.461
8529.0,33.0,20179.0,34313315840.0,0.044,35.0,0.05,0.15,62.0,59.0,0.7,0.549,0.026,42027891.0,1844000000.0,197000000.0,0.036,0.3,0.425,0.24
8529.0,40.0,14338.0,2487352968.0,0.117,146.0,0.073,0.104,48.0,48.0,0.6,0.586,0.042,2029516.0,29000000.0,300000000.0,0.028,0.0,0.372,0.253
8529.0,6.0,14338.0,1537753885.0,0.118,59.0,0.058,0.138,61.0,59.0,0.5,0.537,0.031,4079697.0,232000000.0,132000000.0,0.037,0.0,0.432,0.482
8529.0,26.0,13342.0,34699395524.0,0.039,211.0,0.014,0.06,77.0,73.0,1.6,0.659,0.046,6103233.0,688500000.0,456000000.0,0.022,0.1,0.294,0.778
8529.0,8.0,14338.0,9853981624.0,0.041,19.0,0.042,0.22649999999999998,65.0,62.0,0.4,0.541,0.028,21678934.0,688500000.0,456000000.0,0.035,0.0,0.431,0.326
8529.0,39.0,14338.0,5627898037.0,0.083,30.0,0.049,0.22649999999999998,54.0,54.0,0.3,0.512,0.031,15457531.0,39000000.0,97000000.0,0.04,0.0,0.456,0.157
8529.0,8.0,14338.0,10647545670.0,0.068,51.0,0.081,0.12,54.0,54.0,0.8,0.502,0.029,14416737.0,274000000.0,224000000.0,0.048,0.0,0.47,0.368
8529.0,19.0,14338.0,4136083856.0,0.059,51.0,0.069,0.17,63.0,60.0,0.9,0.565,0.031,3702763.0,688500000.0,456000000.0,0.035,0.0,0.404,0.573
8529.0,6.0,14338.0,11252405860.0,0.049,450.0,0.013,0.089,77.0,70.0,1.0,0.713,0.08,1286051.0,1808000000.0,427000000.0,0.011,0.4,0.206,0.404
8529.0,12.0,17283.0,99211339029.0,0.063,195.0,0.028,0.12,72.0,69.0,1.1,0.671,0.05,32059424.0,6341000000.0,2260000000.0,0.022,0.5,0.279,0.582
8529.0,13.0,10202.0,12547888400.0,0.064,33.0,0.068,0.191,50.0,49.0,0.3,0.514,0.032,24581367.0,266000000.0,256000000.0,0.04,0.0,0.454,0.312
8529.0,55.625,1589.0,12451760766.0,0.086,486.0,0.036,0.087,66.0,61.0,1.0,0.594,0.035,2217618.0,645000000.0,207000000.0,0.027,0.1,0.371,0.426
8529.0,17.0,14338.0,6411842066.0,0.068,25.0,0.064,0.12,58.0,57.0,0.3,0.475,0.026,16511462.0,86000000.0,456000000.0,0.05,0.0,0.499,0.178
8529.0,28.0,46913.625,221375013581.25,0.057,85.0,0.079,0.16,52.0,51.0,0.6,0.531,0.027,49034725.375,688000000.0,4058250000.0,0.042,0.3,0.441,0.444
8529.0,3.0,14338.0,6406727020.0,0.11,62.0,0.041,0.12,65.0,61.0,0.4,0.535,0.023,11144315.0,298000000.0,147000000.0,0.036,0.1,0.442,0.249
8529.0,10.0,14338.0,248286778.0,0.076,108.0,0.039,0.22649999999999998,68.0,64.0,0.6,0.549,0.035,183177.0,15900000.0,1400000.0,0.036,0.2,0.416,0.626
8529.0,6.0,3515.0,14440676498.0,0.05,54.0,0.046,0.12,65.0,62.0,0.7,0.534,0.031,13330737.0,688500000.0,456000000.0,0.038,0.2,0.436,0.425
8529.0,39.0,14338.0,1059593023.0,0.036,413.0,0.012,0.112,78.0,68.0,1.4,0.702,0.076,87441.0,31000000.0,5000000.0,0.019,0.4,0.222,0.526
8529.0,12.0,14338.0,2932273988.0,0.118,82.0,0.1075,0.21,45.0,45.0,0.4,0.554,0.026,5865491.0,44000000.0,29000000.0,0.038,0.0,0.42,0.386
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.095,0.12,56.0,53.0,0.2,0.496,0.028,9907903.0,688500000.0,456000000.0,0.045,0.0,0.475,0.377
8529.0,19.0,46913.625,221375013581.25,0.087,670.0,0.034,0.09,57.0,53.0,1.2,0.651,0.053,49034725.375,6341000000.0,4058250000.0,0.021,0.3,0.296,0.627
8529.0,26.0,14338.0,20782116982.0,0.017,32.0,0.068,0.12,55.0,53.0,0.2,0.54,0.034,10381110.0,688500000.0,456000000.0,0.037,0.1,0.426,0.18
8529.0,36.0,16622.0,67320812663.0,0.067,119.0,0.054,0.12,63.0,60.0,0.7,0.551,0.032,36430923.0,185000000.0,937000000.0,0.034,0.2,0.418,0.332
8529.0,55.625,14338.0,4145772237.0,0.083,270.0,0.058,0.09,48.0,49.0,0.6,0.582,0.034,1212159.0,688500000.0,456000000.0,0.031,0.2,0.384,0.214
8529.0,26.0,20747.0,23874165047.0,0.074,38.0,0.039,0.15,61.0,59.0,0.6,0.52,0.031,46354607.0,1383000000.0,928000000.0,0.04,0.0,0.449,0.288
8529.0,55.625,2764.0,3756023048.0,0.08,43.0,0.059,0.12,57.0,55.0,0.4,0.553,0.027,6472304.0,688500000.0,456000000.0,0.037,0.0,0.42,0.38
8529.0,11.0,9504.0,45951129422.0,0.07,304.0,0.014,0.12,77.0,73.0,1.2,0.697,0.07,10673800.0,2529000000.0,678000000.0,0.019,0.4,0.233,0.661
8529.0,33.0,14338.0,15493320082.0,0.093,41.0,0.049,0.218,59.0,57.0,0.5,0.489,0.024,35148064.0,967000000.0,528000000.0,0.044,0.1,0.487,0.148
8529.0,18.0,8462.0,19201691493.0,0.062,87.0,0.059,0.188,57.0,54.0,0.6,0.505,0.026,13633796.0,146000000.0,140000000.0,0.043,0.1,0.468,0.392
8529.0,55.625,9312.0,10956226611.0,0.061,193.0,0.058,0.12,56.0,55.0,0.7,0.552,0.04,13358738.0,664000000.0,456000000.0,0.032,0.2,0.408,0.33
8529.0,7.0,14338.0,17870159082.0,0.084,48.0,0.074,0.151,61.0,59.0,0.6,0.497,0.022,29105480.0,137000000.0,127000000.0,0.037,0.1,0.481,0.251
8529.0,8.0,2716.0,10142342770.0,0.037,127.0,0.015,0.178,78.0,71.0,1.1,0.692,0.104,2964120.0,486000000.0,546000000.0,0.014,0.3,0.204,0.634
8529.0,8.0,12561.0,65951627200.0,0.05,359.0,0.032,0.19,74.0,68.0,1.1,0.718,0.058,9173082.0,1500000000.0,1778000000.0,0.019,0.5,0.224,0.536
8529.0,19.0,31294.0,111905616039.0,0.038,27.0,0.037,0.133,71.0,69.0,0.6,0.642,0.047,49034725.375,97000000.0,819000000.0,0.021,0.1,0.311,0.312
8529.0,36.0,14338.0,1840841618.0,0.037,94.0,0.033,0.14,68.0,67.0,0.7,0.663,0.046,729429.0,76000000.0,58000000.0,0.02,0.2,0.291,0.356
8529.0,55.625,3832.0,16691360399.0,0.022,917.0,0.008,0.055,80.0,76.0,1.1,0.7,0.038,406512.0,688500000.0,456000000.0,0.016,0.6,0.262,0.759
8529.0,55.625,5333.0,12829541141.0,0.056,49.0,0.036,0.12,74.0,68.0,0.9,0.634,0.051,14605862.0,1790000000.0,333000000.0,0.026,0.0,0.314,0.2
8529.0,38.0,46913.625,221375013581.25,0.051,274.0,0.013,0.066,76.0,74.0,0.7,0.735,0.085,49034725.375,6341000000.0,4058250000.0,0.012,0.4,0.18,0.506
8529.0,2.0,3543.0,14434619972.0,0.094,310.0,0.014,0.15,78.0,70.0,1.0,0.684,0.142,4483350.0,1069000000.0,384000000.0,0.014,0.3,0.174,0.53
8529.0,3.0,14894.0,221375013581.25,0.061,193.0,0.02,0.05,87.0,80.0,1.9499999999999997,0.749,0.132,7071600.0,6341000000.0,4058250000.0,0.014,0.7,0.119,1.0
8529.0,29.0,46913.625,221375013581.25,0.039,62.0,0.045,0.102,68.0,64.0,0.7,0.651,0.051,49034725.375,6341000000.0,4058250000.0,0.021,0.1,0.298,0.313
8529.0,48.0,46913.625,221375013581.25,0.029,99.0,0.026,0.124,72.0,68.0,1.0,0.653,0.051,49034725.375,6341000000.0,4058250000.0,0.02,0.1,0.296,0.507
8529.0,22.0,46913.625,221375013581.25,0.1,1291.125,0.002,0.020500000000000018,86.0,79.0,1.0,0.631,0.21149999999999997,49034725.375,6341000000.0,4058250000.0,0.008,0.8,0.132,0.912
8529.0,19.0,46913.625,188048960311.0,0.039,458.0,0.018,0.12,74.0,64.0,1.6,0.683,0.066,16556600.0,1524000000.0,1831000000.0,0.023,0.5,0.252,0.536
8529.0,26.0,19037.0,15079752557.5,0.061,193.0,0.024,0.12,73.0,66.0,0.0,0.687,0.09,24631291.0,688500000.0,456000000.0,0.014,0.1,0.223,0.603
8529.0,6.0,46913.625,221375013581.25,0.074,1291.125,0.003,0.058,84.0,78.0,1.1,0.728,0.114,49034725.375,6341000000.0,4058250000.0,0.009,0.8,0.157,0.82
8529.0,10.0,3097.0,6197766119.0,0.062,71.0,0.025,0.22649999999999998,74.0,66.0,1.2,0.656,0.043,5514600.0,689000000.0,566000000.0,0.027,0.2,0.301,0.353
8529.0,55.625,14338.0,8254088067.0,0.028,35.0,0.057,0.12,69.0,66.0,0.8,0.601,0.037,6521314.0,413000000.0,248000000.0,0.028,0.1,0.362,0.343
8529.0,26.0,14338.0,36634742799.0,0.061,193.0,0.02,0.053,82.0,78.0,1.9499999999999997,0.802,0.074,546278.0,6341000000.0,1476000000.0,0.01,0.6,0.124,1.0
8529.0,6.0,46913.625,221375013581.25,0.038,384.0,0.007,0.049,77.0,72.0,1.3,0.678,0.05,28758968.0,6341000000.0,4058250000.0,0.018,0.6,0.272,0.717
8529.0,9.0,14338.0,2162990126.0,0.081,525.0,0.01,0.102,78.0,76.0,1.6,0.655,0.05,331964.0,1868000000.0,256000000.0,0.022,0.3,0.294,0.412
8529.0,13.0,3607.0,8761426371.0,0.06,190.0,0.028,0.166,71.0,63.0,1.1,0.692,0.038,2754209.0,258000000.0,404000000.0,0.023,0.1,0.27,0.685
8529.0,26.0,14056.0,15079752557.5,0.018,19.0,0.042,0.163,67.0,63.0,0.0,0.692,0.051,49034725.375,293000000.0,132000000.0,0.018,0.0,0.257,0.319
8529.0,29.0,10391.0,18850351853.0,0.061,41.0,0.035,0.12,69.0,66.0,0.5,0.586,0.05,27156367.0,415000000.0,420000000.0,0.022,0.1,0.364,0.172
8529.0,21.0,46913.625,213685918599.0,0.03,36.0,0.072,0.144,67.0,65.0,0.6,0.608,0.043,49034725.375,1123000000.0,1851000000.0,0.026,0.1,0.349,0.37
8529.0,36.0,40452.0,221375013581.25,0.044,105.0,0.025,0.067,72.0,65.0,1.0,0.613,0.038,49034725.375,4026000000.0,4058250000.0,0.025,0.3,0.349,0.45
8529.0,3.0,33447.0,221375013581.25,0.042,1291.125,0.002,0.054,84.0,80.0,1.5,0.737,0.093,5183700.0,6341000000.0,4058250000.0,0.01,0.7,0.169,1.0
8529.0,37.0,10421.0,59178013928.0,0.033,93.0,0.009,0.094,77.0,71.0,0.9,0.669,0.08,20869000.0,1421000000.0,926000000.0,0.018,0.2,0.251,0.183
8529.0,24.0,2395.0,6522732203.0,0.058,48.0,0.043,0.22649999999999998,71.0,64.0,0.8,0.61,0.032,7814850.0,39800000.0,8400000.0,0.033,0.1,0.358,0.265
8529.0,29.0,46913.625,221375013581.25,0.041,214.0,0.012,0.069,77.0,71.0,1.2,0.72,0.091,49034725.375,6341000000.0,4058250000.0,0.011,0.2,0.189,0.454
8529.0,55.625,14338.0,1128300000.0,0.046,46.0,0.05,0.11,68.0,65.0,0.6,0.5,0.032,1120392.0,24000000.0,63000000.0,0.036,0.0,0.469,0.302
8529.0,26.0,24710.0,29233333333.0,0.021,114.0,0.05,0.12,69.0,61.0,1.0,0.671,0.041,5106668.0,688500000.0,456000000.0,0.022,0.1,0.289,0.487
8529.0,14.0,46913.625,45324319955.0,0.056,91.0,0.039,0.12,71.0,65.0,0.9,0.664,0.043,29339400.0,688500000.0,456000000.0,0.022,0.3,0.293,0.362
8529.0,38.0,46913.625,135539487317.0,0.068,93.0,0.02,0.17,80.0,71.0,1.4,0.703,0.065,49034725.375,5710000000.0,1710000000.0,0.016,0.4,0.231,0.31
8529.0,6.0,2173.0,12890867763.0,0.06,243.0,0.014,0.124,80.0,74.0,1.0,0.676,0.103,2829337.0,1833000000.0,1678000000.0,0.013,0.5,0.221,0.532
8529.0,26.0,14338.0,15079752557.5,0.072,1291.125,0.002,0.12,75.0,69.0,0.8,0.6425000000000001,0.052,77865.0,688500000.0,456000000.0,0.02,0.8,0.2995,0.873
8529.0,25.0,33019.0,221375013581.25,0.113,1291.125,0.003,0.12,84.0,78.0,1.5,0.673,0.181,8406187.0,6341000000.0,4058250000.0,0.009,0.8,0.146,0.659
8529.0,10.0,29501.0,59734593905.0,0.049,311.0,0.004,0.136,77.0,65.0,1.1,0.712,0.138,9473000.0,747000000.0,729000000.0,0.012,0.4,0.149,0.75
8529.0,4.0,46913.625,221375013581.25,0.105,1291.125,0.004,0.12,83.0,78.0,1.1,0.658,0.174,11047744.0,6341000000.0,4058250000.0,0.012,0.8,0.168,0.977
8529.0,40.0,7095.0,18252896439.0,0.099,471.0,0.006,0.074,79.0,73.0,0.8,0.678,0.153,3839322.0,734000000.0,238000000.0,0.009,0.6,0.169,0.393
8529.0,18.0,19216.0,53542780661.0,0.073,522.0,0.011,0.106,78.0,71.0,1.4,0.68,0.186,7348328.0,4554000000.0,1498000000.0,0.01,0.5,0.134,0.726
8529.0,8.0,8439.0,61520901516.0,0.068,992.0,0.004,0.097,80.0,74.0,1.2,0.671,0.177,4280622.0,6341000000.0,919000000.0,0.01,0.6,0.151,0.578
8529.0,8.0,2368.0,24851264943.0,0.074,1291.125,0.003,0.12,82.0,77.0,1.0,0.708,0.118,1116513.0,2751000000.0,1721000000.0,0.012,0.6,0.174,0.674
8529.0,20.0,43429.0,216061200559.0,0.075,1291.125,0.003,0.057,81.0,75.0,1.2,0.699,0.158,10496088.0,6341000000.0,4058250000.0,0.01,0.7,0.143,0.732
8529.0,6.0,17997.0,221375013581.25,0.109,1291.125,0.003,0.12,82.0,78.0,1.3,0.651,0.171,5570572.0,6341000000.0,4058250000.0,0.011,0.9,0.178,0.87
8529.0,7.0,5603.0,22542967739.0,0.058,928.0,0.003,0.061,81.0,71.0,1.4,0.668,0.176,1327439.0,1683000000.0,939000000.0,0.011,0.8,0.155,0.68
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,84.0,79.0,1.2,0.6425000000000001,0.052,49551.0,688500000.0,456000000.0,0.012,0.8,0.2995,0.411
8529.0,14.0,34749.0,221375013581.25,0.09,1291.125,0.002,0.12,84.0,77.0,1.7,0.659,0.177,5388272.0,5591000000.0,4058250000.0,0.011,0.9,0.164,0.837
8529.0,7.0,46913.625,221375013581.25,0.116,1291.125,0.004,0.12,86.0,79.0,0.9,0.646,0.171,49034725.375,6341000000.0,4058250000.0,0.013,0.8,0.183,0.786
8529.0,15.0,46913.625,221375013581.25,0.113,1291.125,0.003,0.12,83.0,78.0,1.1,0.657,0.21,49034725.375,6341000000.0,4058250000.0,0.008,0.8,0.133,0.745
8529.0,11.0,26723.0,221375013581.25,0.09,1291.125,0.004,0.12,84.0,78.0,1.1,0.663,0.192,11123213.0,6341000000.0,3197000000.0,0.01,0.5,0.146,0.766
8529.0,4.0,24964.0,137452115093.0,0.079,1096.0,0.006,0.083,79.0,71.0,1.2,0.685,0.169,9971727.0,6341000000.0,3028000000.0,0.009,0.7,0.146,0.693
8529.0,5.0,5731.0,14042801904.0,0.092,1291.125,0.002,0.077,84.0,81.0,1.1,0.669,0.123,319014.0,751000000.0,740000000.0,0.014,0.9,0.208,0.937
8529.0,13.0,13216.0,221375013581.25,0.088,1291.125,0.003,0.12,83.0,79.0,1.1,0.67,0.115,4576794.0,6341000000.0,4058250000.0,0.016,0.7,0.215,0.621
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,75.0,69.0,0.5,0.6425000000000001,0.052,84654.0,688500000.0,456000000.0,0.02,0.1,0.2995,0.52
8529.0,6.0,46913.625,221375013581.25,0.092,1291.125,0.003,0.046,85.0,80.0,1.6,0.654,0.205,49034725.375,6341000000.0,4058250000.0,0.009,0.5,0.14,0.684
8529.0,55.625,2528.0,6630214452.0,0.061,193.0,0.02,0.139,72.0,68.0,0.5,0.6425000000000001,0.052,1790957.0,688500000.0,456000000.0,0.018,0.1,0.2995,0.56
8529.0,16.0,4371.0,28480338368.0,0.06,826.0,0.008,0.064,79.0,69.0,1.1,0.672,0.185,2059709.0,1102000000.0,920000000.0,0.009,0.7,0.143,0.676
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,84.0,80.0,1.0,0.6425000000000001,0.052,36388.0,688500000.0,456000000.0,0.011,0.9,0.2995,0.144
8529.0,22.0,7287.0,43083067994.0,0.067,887.0,0.005,0.12,79.0,68.0,1.6,0.693,0.155,3028115.0,1417000000.0,874000000.0,0.011,0.6,0.151,0.667
8529.0,19.0,4171.0,58009863403.0,0.067,1291.125,0.002,0.12,84.0,79.0,1.5,0.685,0.14,518347.0,4825000000.0,3822000000.0,0.011,0.9,0.175,0.889
8529.0,3.0,3122.0,10395222334.0,0.069,344.0,0.008,0.089,77.0,73.0,1.1,0.71,0.118,2103890.0,242000000.0,159000000.0,0.011,0.6,0.171,0.57
8529.0,40.0,857.0,9302057270.0,0.087,1291.125,0.005,0.047,83.0,79.0,1.2,0.697,0.15,416268.0,1465000000.0,401000000.0,0.01,0.7,0.153,0.948
8529.0,9.0,3331.0,7016162818.0,0.114,224.0,0.014,0.144,73.0,65.0,0.9,0.723,0.112,3559986.0,262000000.0,374000000.0,0.012,0.4,0.165,0.449
8529.0,26.0,14338.0,6074506533.0,0.044,1291.125,0.003,0.12,75.0,69.0,0.9,0.6425000000000001,0.052,37261.0,688500000.0,456000000.0,0.02,0.8,0.2995,1.0
8529.0,10.0,1179.0,4501753898.0,0.072,522.0,0.006,0.097,77.0,72.0,1.9,0.682,0.126,620644.0,926000000.0,70000000.0,0.012,0.4,0.193,0.633
8529.0,8.0,46913.625,221375013581.25,0.118,1291.125,0.004,0.020500000000000018,83.0,79.0,1.2,0.667,0.159,16693074.0,6341000000.0,4058250000.0,0.011,0.9,0.173,0.878
8529.0,7.0,28137.0,221375013581.25,0.099,1291.125,0.003,0.12,84.0,79.0,1.2,0.661,0.152,4953088.0,6301000000.0,4058250000.0,0.012,0.9,0.187,0.794
8529.0,32.0,46913.625,221375013581.25,0.068,915.0,0.005,0.12,81.0,73.0,1.3,0.713,0.137,38534157.0,6341000000.0,4058250000.0,0.01,0.6,0.149,0.608
8529.0,4.0,23084.0,221375013581.25,0.102,1291.125,0.003,0.12,84.0,77.0,1.2,0.667,0.182,10557560.0,6341000000.0,4058250000.0,0.009,0.6,0.15,0.612
8529.0,14.0,35830.0,182610666616.0,0.056,480.0,0.012,0.121,78.0,71.0,1.1,0.701,0.149,20147528.0,2018000000.0,2295000000.0,0.01,0.4,0.15,0.54
8529.0,29.0,46913.625,221375013581.25,0.061,803.0,0.01,0.085,76.0,64.0,1.4,0.718,0.13,49034725.375,6341000000.0,4058250000.0,0.013,0.5,0.151,0.737
8529.0,26.0,14338.0,15079752557.5,0.055,1291.125,0.003,0.059,86.0,80.0,1.1,0.6425000000000001,0.052,31048.0,688500000.0,456000000.0,0.01,0.5,0.2995,0.941
8529.0,13.0,16185.0,43749934551.0,0.103,622.0,0.006,0.172,77.0,72.0,1.3,0.695,0.138,7234099.0,1149000000.0,1263000000.0,0.009,0.4,0.167,0.553
8529.0,18.0,17349.0,95877536836.0,0.079,1291.125,0.007,0.12,80.0,72.0,1.1,0.725,0.125,5398384.0,2514000000.0,2449000000.0,0.011,0.7,0.15,0.544
8529.0,6.0,7249.0,50250147802.0,0.089,1291.125,0.003,0.12,83.0,77.0,1.1,0.691,0.169,2052843.0,2953000000.0,1315000000.0,0.011,0.7,0.141,0.499
8529.0,28.0,46913.625,221375013581.25,0.093,1291.125,0.004,0.12,86.0,80.0,1.1,0.677,0.173,46742697.0,6341000000.0,4058250000.0,0.01,0.7,0.151,0.787
8529.0,16.0,46913.625,221375013581.25,0.095,1291.125,0.002,0.12,84.0,80.0,1.2,0.649,0.185,9449213.0,6341000000.0,4058250000.0,0.012,0.9,0.166,0.852
8529.0,18.0,25375.0,221375013581.25,0.11,1291.125,0.004,0.027,85.0,81.0,1.3,0.679,0.172,7912398.0,6341000000.0,4058250000.0,0.01,0.9,0.149,0.737
8529.0,6.0,46913.625,221375013581.25,0.061,644.0,0.019,0.12,78.0,71.0,0.9,0.665,0.072,49034725.375,6341000000.0,4058250000.0,0.017,0.4,0.264,0.713
8529.0,24.0,46913.625,163421733019.0,0.073,262.0,0.01,0.159,76.0,66.0,1.2,0.704,0.156,45706100.0,5406000000.0,4058250000.0,0.011,0.3,0.14,0.689
8529.0,12.0,46913.625,221375013581.25,0.094,1291.125,0.004,0.020500000000000018,83.0,79.0,1.2,0.656,0.169,49034725.375,6341000000.0,4058250000.0,0.013,0.9,0.175,0.816
8529.0,9.0,9506.0,29044378668.0,0.038,766.0,0.006,0.068,77.0,76.0,1.3,0.781,0.021,1292764.0,1766000000.0,899000000.0,0.016,0.8,0.198,0.886
8529.0,11.0,46913.625,221375013581.25,0.068,483.0,0.016,0.11,75.0,72.0,0.7,0.712,0.052,49034725.375,2574000000.0,4058250000.0,0.019,0.2,0.236,0.712
8529.0,32.0,40220.0,191176927521.0,0.027,160.0,0.029,0.136,73.0,65.0,0.8,0.558,0.033,31760020.0,1557000000.0,1879000000.0,0.032,0.1,0.409,0.691
8529.0,20.0,23254.0,221375013581.25,0.076,1291.125,0.003,0.06,84.0,80.0,1.2,0.622,0.105,7765800.0,6029000000.0,4058250000.0,0.021,0.7,0.273,0.919
8529.0,12.0,7064.0,28840197019.0,0.088,386.0,0.017,0.087,75.0,72.0,1.1,0.62,0.034,6181000.0,3860000000.0,1280000000.0,0.028,0.3,0.346,0.827
8529.0,32.0,32523.0,160600006232.0,0.026,1291.125,0.009,0.052,75.0,73.0,1.6,0.728,0.021,3124705.0,644000000.0,4058250000.0,0.021,0.7,0.251,0.983
8529.0,9.0,6349.0,40078938640.0,0.074,646.0,0.009,0.075,82.0,77.0,0.8,0.688,0.085,4382790.0,6341000000.0,4058250000.0,0.013,0.5,0.227,0.873
8529.0,8.0,25276.0,69971912138.0,0.024,610.0,0.01,0.062,79.0,74.0,1.6,0.717,0.026,3024774.0,1612000000.0,1982000000.0,0.022,0.5,0.257,0.757
8529.0,9.0,33285.0,169804731108.0,0.019,1291.125,0.007,0.055,79.0,77.0,1.2,0.8350000000000002,0.01,1910902.0,4463000000.0,4058250000.0,0.011,0.7,0.134,0.988
8529.0,21.0,46913.625,221375013581.25,0.035,721.0,0.014,0.12,77.0,74.0,1.9,0.669,0.029,27761728.0,6341000000.0,4058250000.0,0.02,0.5,0.302,0.823
8529.0,13.0,19986.0,15079752557.5,0.034,102.0,0.013,0.12,78.0,72.0,0.6,0.607,0.038,21961676.0,688500000.0,456000000.0,0.025,0.2,0.355,0.561
8529.0,13.0,46913.625,221375013581.25,0.031,1291.125,0.007,0.12,78.0,76.0,1.3,0.8350000000000002,0.003,8925096.0,688500000.0,456000000.0,0.016,0.8,0.14,0.844
8529.0,12.0,7260.0,29207296703.0,0.05,63.0,0.044,0.22649999999999998,64.0,61.0,0.5,0.559,0.028,23304206.0,780000000.0,258000000.0,0.032,0.1,0.413,0.323
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,75.0,69.0,0.5,0.6425000000000001,0.052,55274.0,688500000.0,456000000.0,0.02,0.1,0.2995,0.875
8529.0,3.0,46913.625,221375013581.25,0.092,1291.125,0.004,0.077,84.0,80.0,1.0,0.674,0.137,22340000.0,6341000000.0,4058250000.0,0.014,0.8,0.189,0.889
8529.0,45.0,14338.0,3753485389.0,0.038,167.0,0.02,0.075,73.0,67.0,0.8,0.661,0.05,867921.0,933000000.0,115000000.0,0.021,0.3,0.289,0.522
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,78.0,74.0,0.8,0.698,0.07,270874.0,384000000.0,168000000.0,0.017,0.5,0.233,0.563
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,81.0,76.0,0.5,0.654,0.075,160858.0,688500000.0,456000000.0,0.018,0.6,0.271,0.942
8529.0,31.0,14338.0,172253739.0,0.108,181.0,0.047,0.12,71.0,65.0,0.1,0.631,0.039,99250.0,688500000.0,456000000.0,0.023,0.1,0.33,0.439
8529.0,17.0,14338.0,170700000.0,0.118,567.0,0.032,0.12,75.0,69.0,0.5,0.6425000000000001,0.052,52495.0,688500000.0,456000000.0,0.02,0.1,0.2995,0.716
8529.0,16.0,14338.0,310287519.0,0.118,412.0,0.032,0.144,70.0,68.0,0.3,0.597,0.039,103424.0,26000000.0,8000000.0,0.024,0.2,0.364,0.223
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,79.0,73.0,0.9,0.671,0.098,254000.0,153000000.0,176000000.0,0.016,0.5,0.231,0.679
8529.0,1.0,18167.0,163841041662.0,0.103,1291.125,0.005,0.061,83.0,79.0,1.1,0.663,0.133,4405200.0,5546000000.0,3462000000.0,0.014,0.8,0.204,0.862
8529.0,51.0,14338.0,12393604089.0,0.042,74.0,0.05,0.108,64.0,60.0,0.3,0.584,0.028,7012977.0,3500000.0,456000000.0,0.03,0.0,0.387,0.13
8529.0,9.0,14338.0,631791993.0,0.07,245.0,0.016,0.1,76.0,70.0,0.5,0.569,0.051,187429.0,135000000.0,22200000.0,0.027,0.1,0.381,0.199
8529.0,42.0,14338.0,868574141.0,0.077,124.0,0.026,0.132,69.0,66.0,0.5,0.561,0.033,537997.0,86700000.0,66000000.0,0.032,0.1,0.406,0.205
8529.0,16.0,14338.0,423038017.0,0.05,219.0,0.011,0.114,75.0,69.0,0.5,0.568,0.058,104554.0,688500000.0,456000000.0,0.027,0.3,0.374,0.234
8529.0,35.0,14338.0,785745262.0,0.038,125.0,0.015,0.055,73.0,69.0,0.6,0.582,0.04,241778.0,252000000.0,39000000.0,0.027,0.1,0.378,0.249
8529.0,21.0,14338.0,1127037037.0,0.055,703.0,0.008,0.109,78.0,73.0,1.9499999999999997,0.67,0.072,88152.0,312000000.0,50000000.0,0.017,0.5,0.258,0.257
8529.0,25.0,46913.625,221375013581.25,0.079,866.0,0.013,0.141,80.0,72.0,1.5,0.646,0.107,40728738.0,6060000000.0,4058250000.0,0.017,0.5,0.246,0.911
8529.0,26.0,14338.0,2584463687.0,0.061,193.0,0.02,0.097,78.0,73.0,0.5,0.689,0.107,101932.0,1360000000.0,289000000.0,0.011,0.7,0.204,0.427
8529.0,24.0,14338.0,7872584000.0,0.075,1291.125,0.011,0.051,78.0,72.0,0.8,0.708,0.072,366331.0,2223000000.0,347000000.0,0.015,0.7,0.22,0.826
8529.0,18.0,14338.0,4368900000.0,0.072,935.0,0.014,0.087,77.0,73.0,1.2,0.704,0.105,281804.0,688500000.0,456000000.0,0.013,0.7,0.191,0.319
8529.0,44.0,14338.0,1489000000.0,0.058,264.0,0.015,0.134,77.0,71.0,0.7,0.612,0.039,316280.0,248000000.0,37000000.0,0.024,0.2,0.349,0.447
8529.0,26.0,14338.0,5550771000.0,0.061,193.0,0.02,0.12,82.0,77.0,0.5,0.6425000000000001,0.052,64564.0,472000000.0,413000000.0,0.012,0.9,0.2995,1.0
8529.0,49.0,7704.0,23948541156.0,0.05,115.0,0.033,0.109,69.0,65.0,0.8,0.596,0.048,10324445.0,499000000.0,410000000.0,0.026,0.3,0.356,0.669
